date,ISO3,name_disaster,nbr_catastrophe
2007,URY,Température extrême,1
2007,USA,Incendies,3
2007,USA,Inondation,6
2007,USA,Orage,13
2007,USA,Sécheresse,1
2007,VNM,Inondation,5
2007,VNM,Orage,1
2007,YEM,Inondation,3
2007,ZAF,Incendies,1
2007,ZAF,Inondation,1
2007,ZAF,Température extrême,1
2007,ZMB,Inondation,3
2007,ZWE,Inondation,2
2007,ZWE,Orage,1
2007,ZWE,Sécheresse,1
2008,AFG,Inondation,1
2008,AFG,Sécheresse,1
2008,AFG,Température extrême,1
2008,AGO,Inondation,1
2008,ARG,Inondation,1
2008,ATG,Orage,1
2008,AUS,Inondation,4
2008,AUS,Orage,1
2008,AUT,Orage,1
2008,BDI,Inondation,2
2008,BDI,Sécheresse,1
2008,BEL,Orage,1
2008,BEL,Température extrême,1
2008,BEN,Inondation,1
2008,BFA,Inondation,2
2008,BGD,Inondation,2
2008,BGD,Orage,2
2008,BGR,Température extrême,1
2008,BHS,Orage,2
2008,BLZ,Inondation,1
2008,BLZ,Orage,1
2008,BOL,Orage,1
2008,BOL,Sécheresse,1
2008,BRA,Inondation,4
2008,BRA,Orage,1
2008,CAF,Inondation,1
2008,CAN,Inondation,2
2008,CHL,Inondation,2
2008,CHN,Inondation,7
2008,CHN,Orage,9
2008,CHN,Sécheresse,1
2008,CHN,Température extrême,2
2008,CIV,Inondation,1
2008,CMR,Inondation,1
2008,COD,Inondation,1
2008,COD,Orage,1
2008,COL,Inondation,2
2008,CRI,Inondation,3
2008,CRI,Orage,1
2008,CUB,Inondation,1
2008,CUB,Orage,4
2008,CYM,Orage,2
2008,CZE,Orage,1
2008,DEU,Orage,2
2008,DEU,Température extrême,1
2008,DJI,Sécheresse,1
2008,DOM,Orage,3
2008,DZA,Inondation,1
2008,ECU,Inondation,1
2008,ERI,Sécheresse,1
2008,ETH,Inondation,3
2008,ETH,Sécheresse,1
2008,FJI,Orage,1
2008,FRA,Orage,3
2008,FRA,Température extrême,1
2008,FSM,Inondation,1
2008,GBR,Inondation,2
2008,GBR,Orage,1
2008,GHA,Inondation,1
2008,GIN,Inondation,1
2008,GMB,Inondation,1
2008,GMB,Orage,1
2008,GNB,Inondation,1
2008,GTM,Inondation,2
2008,GTM,Orage,1
2008,GUY,Inondation,1
2008,HKG,Orage,3
2008,HND,Inondation,1
2008,HND,Orage,1
2008,HTI,Orage,4
2008,HUN,Température extrême,1
2008,IDN,Inondation,12
2008,IND,Inondation,8
2008,IND,Orage,1
2008,IND,Température extrême,1
2008,IRN,Inondation,2
2008,IRN,Orage,1
2008,IRQ,Inondation,1
2008,ITA,Inondation,3
2008,JAM,Orage,2
2008,JPN,Inondation,1
2008,JPN,Température extrême,1
2008,KAZ,Inondation,1
2008,KEN,Inondation,6
2008,KEN,Sécheresse,1
2008,KIR,Inondation,1
2008,KNA,Orage,1
2008,KOR,Inondation,1
2008,LAO,Inondation,1
2008,LBR,Inondation,1
2008,LKA,Inondation,3
2008,LKA,Orage,1
2008,LSO,Orage,1
2008,MAR,Inondation,2
2008,MDA,Inondation,1
2008,MDG,Orage,3
2008,MDG,Sécheresse,1
2008,MEX,Inondation,1
2008,MEX,Orage,1
2008,MHL,Inondation,1
2008,MLI,Inondation,1
2008,MMR,Orage,1
2008,MNG,Orage,1
2008,MOZ,Incendies,1
2008,MOZ,Inondation,1
2008,MOZ,Orage,1
2008,MOZ,Sécheresse,1
2008,MWI,Inondation,1
2008,MYS,Inondation,2
2008,NAM,Inondation,1
2008,NER,Inondation,1
2008,NIC,Inondation,2
2008,NIC,Orage,1
2008,NLD,Orage,1
2008,NOR,Orage,1
2008,NPL,Inondation,2
2008,PAK,Inondation,3
2008,PAN,Inondation,2
2008,PER,Inondation,1
2008,PHL,Inondation,8
2008,PHL,Orage,11
2008,PNG,Inondation,2
2008,POL,Orage,1
2008,POL,Température extrême,1
2008,PRT,Inondation,1
2008,PRT,Température extrême,1
2008,PRY,Orage,1
2008,PRY,Sécheresse,1
2008,PSE,Inondation,1
2008,ROU,Inondation,1
2008,ROU,Orage,1
2008,ROU,Température extrême,1
2008,RWA,Inondation,1
2008,SEN,Inondation,1
2008,SLV,Inondation,2
2008,SOM,Inondation,1
2008,SOM,Sécheresse,1
2008,SSD,Inondation,3
2008,SUR,Inondation,1
2008,SWZ,Inondation,1
2008,SYR,Sécheresse,1
2008,TCA,Orage,3
2008,TCD,Inondation,2
2008,TGO,Inondation,1
2008,THA,Inondation,3
2008,THA,Orage,2
2008,THA,Sécheresse,1
2008,TJK,Sécheresse,1
2008,TJK,Température extrême,1
2008,TUR,Incendies,1
2008,TWN,Orage,5
2008,TZA,Inondation,2
2008,TZA,Orage,2
2008,UGA,Inondation,1
2008,UGA,Sécheresse,1
2008,UKR,Inondation,1
2008,UKR,Température extrême,1
2008,USA,Incendies,2
2008,USA,Inondation,4
2008,USA,Orage,14
2008,USA,Température extrême,1
2008,VEN,Inondation,1
2008,VNM,Inondation,5
2008,VNM,Orage,5
2008,YEM,Inondation,1
2008,ZAF,Incendies,1
2008,ZAF,Inondation,1
2008,ZAF,Orage,1
2008,ZMB,Inondation,1
2009,AFG,Inondation,3
2009,AGO,Inondation,3
2009,ALB,Inondation,1
2009,ARG,Inondation,2
2009,ARG,Orage,1
2009,ARG,Sécheresse,1
2009,AUS,Incendies,1
2009,AUS,Inondation,2
2009,AUS,Orage,2
2009,AUS,Température extrême,1
2009,AUT,Inondation,2
2009,AUT,Orage,1
2009,AUT,Température extrême,1
2009,AZE,Inondation,1
2009,BDI,Inondation,1
2009,BDI,Sécheresse,1
2009,BEN,Inondation,2
2009,BEN,Orage,1
2009,BFA,Inondation,2
2009,BGD,Inondation,2
2009,BGD,Orage,2
2009,BGD,Sécheresse,1
2009,BGD,Température extrême,1
2009,BIH,Inondation,2
2009,BIH,Température extrême,1
2009,BOL,Inondation,1
2009,BRA,Inondation,7
2009,BRA,Orage,1
2009,BTN,Orage,1
2009,BWA,Inondation,2
2009,BWA,Orage,1
2009,CAF,Inondation,1
2009,CAF,Orage,2
2009,CAN,Inondation,1
2009,CAN,Orage,2
2009,CHE,Orage,1
2009,CHN,Inondation,7
2009,CHN,Orage,10
2009,CHN,Sécheresse,2
2009,COD,Incendies,1
2009,COD,Inondation,1
2009,COL,Inondation,1
2009,COM,Inondation,1
2009,CPV,Inondation,1
2009,CZE,Inondation,1
2009,CZE,Orage,1
2009,DEU,Inondation,1
2009,DEU,Orage,1
2009,DEU,Température extrême,1
2009,DOM,Inondation,2
2009,DZA,Inondation,2
2009,ECU,Inondation,1
2009,ECU,Sécheresse,1
2009,ESP,Incendies,1
2009,ESP,Orage,1
2009,ETH,Sécheresse,1
2009,FJI,Inondation,1
2009,FJI,Orage,1
2009,FRA,Incendies,1
2009,FRA,Orage,1
2009,FRA,Température extrême,2
2009,GAB,Orage,1
2009,GBR,Inondation,1
2009,GBR,Orage,1
2009,GBR,Température extrême,1
2009,GHA,Inondation,2
2009,GIN,Inondation,1
2009,GMB,Inondation,1
2009,GMB,Orage,1
2009,GRC,Incendies,2
2009,GTM,Inondation,1
2009,GTM,Sécheresse,1
2009,HKG,Orage,1
2009,HND,Sécheresse,1
2009,HTI,Inondation,3
2009,IDN,Inondation,5
2009,IND,Inondation,6
2009,IND,Orage,6
2009,IND,Sécheresse,1
2009,IND,Température extrême,2
2009,IRL,Inondation,1
2009,IRQ,Inondation,1
2009,ITA,Incendies,1
2009,ITA,Inondation,1
2009,ITA,Orage,1
2009,ITA,Température extrême,1
2009,JPN,Orage,2
2009,JPN,Température extrême,1
2009,KEN,Inondation,2
2009,KGZ,Sécheresse,1
2009,KHM,Orage,2
2009,LAO,Inondation,1
2009,LAO,Orage,1
2009,LBR,Inondation,1
2009,LKA,Inondation,3
2009,MAR,Inondation,2
2009,MDG,Orage,3
2009,MEX,Inondation,5
2009,MEX,Orage,2
2009,MLI,Inondation,1
2009,MNE,Inondation,1
2009,MNG,Inondation,1
2009,MNG,Température extrême,1
2009,MOZ,Inondation,1
2009,MOZ,Orage,1
2009,MRT,Inondation,1
2009,MYS,Inondation,2
2009,NAM,Inondation,1
2009,NER,Inondation,1
2009,NER,Sécheresse,1
2009,NGA,Inondation,2
2009,NIC,Inondation,2
2009,NIC,Orage,1
2009,NPL,Inondation,2
2009,NPL,Sécheresse,1
2009,NPL,Température extrême,1
2009,PAK,Inondation,3
2009,PAN,Inondation,1
2009,PER,Inondation,1
2009,PER,Température extrême,1
2009,PHL,Inondation,8
2009,PHL,Orage,14
2009,POL,Inondation,1
2009,POL,Orage,1
2009,POL,Température extrême,1
2009,PRY,Inondation,1
2009,PRY,Orage,1
2009,PRY,Sécheresse,1
2009,ROU,Inondation,2
2009,ROU,Température extrême,1
2009,SAU,Inondation,1
2009,SDN,Inondation,1
2009,SEN,Inondation,1
2009,SLB,Inondation,1
2009,SLE,Inondation,1
2009,SLV,Orage,1
2009,SLV,Sécheresse,1
2009,SOM,Inondation,1
2009,SRB,Inondation,1
2009,SRB,Température extrême,1
2009,SSD,Sécheresse,1
2009,TCD,Inondation,2
2009,TCD,Sécheresse,1
2009,TGO,Inondation,1
2009,THA,Inondation,1
2009,TJK,Inondation,1
2009,TUN,Inondation,1
2009,TUR,Inondation,2
2009,TWN,Orage,1
2009,TZA,Inondation,2
2009,TZA,Orage,1
2009,UKR,Température extrême,1
2009,URY,Inondation,1
2009,USA,Incendies,2
2009,USA,Inondation,4
2009,USA,Orage,10
2009,USA,Température extrême,1
2009,VEN,Sécheresse,1
2009,VNM,Inondation,2
2009,VNM,Orage,3
2009,VUT,Inondation,1
2009,ZAF,Inondation,2
2009,ZAF,Orage,2
2009,ZMB,Inondation,1
2010,AFG,Inondation,2
2010,AGO,Inondation,3
2010,ALB,Inondation,1
2010,ARG,Température extrême,1
2010,ATG,Orage,1
2010,AUS,Inondation,5
2010,AUS,Orage,3
2010,AZE,Inondation,1
2010,BDI,Inondation,2
2010,BDI,Orage,1
2010,BDI,Sécheresse,1
2010,BEL,Inondation,1
2010,BEL,Orage,2
2010,BEN,Inondation,1
2010,BFA,Inondation,1
2010,BGD,Inondation,2
2010,BGD,Orage,3
2010,BGR,Inondation,1
2010,BGR,Température extrême,1
2010,BIH,Inondation,2
2010,BIH,Température extrême,1
2010,BLZ,Orage,1
2010,BOL,Incendies,1
2010,BOL,Inondation,1
2010,BOL,Sécheresse,1
2010,BOL,Température extrême,1
2010,BRA,Inondation,3
2010,BRA,Sécheresse,1
2010,BRA,Température extrême,1
2010,BRB,Orage,1
2010,BRB,Sécheresse,1
2010,CAF,Inondation,1
2010,CAN,Orage,1
2010,CHE,Orage,1
2010,CHE,Température extrême,1
2010,CHL,Température extrême,1
2010,CHN,Incendies,1
2010,CHN,Inondation,5
2010,CHN,Orage,6
2010,CHN,Sécheresse,1
2010,CIV,Inondation,2
2010,CMR,Inondation,1
2010,COD,Incendies,1
2010,COD,Inondation,2
2010,COK,Orage,1
2010,COL,Incendies,1
2010,COL,Inondation,3
2010,CRI,Inondation,2
2010,CZE,Inondation,3
2010,CZE,Température extrême,1
2010,DEU,Inondation,1
2010,DEU,Orage,2
2010,DEU,Température extrême,1
2010,DJI,Sécheresse,1
2010,DNK,Orage,1
2010,DOM,Inondation,2
2010,DOM,Orage,1
2010,ECU,Inondation,2
2010,EGY,Inondation,2
2010,EGY,Orage,1
2010,ESP,Inondation,1
2010,ESP,Orage,1
2010,ETH,Inondation,2
2010,ETH,Sécheresse,1
2010,FJI,Orage,1
2010,FRA,Inondation,1
2010,FRA,Orage,2
2010,FRA,Température extrême,1
2010,GAB,Orage,2
2010,GBR,Orage,1
2010,GBR,Température extrême,1
2010,GHA,Inondation,2
2010,GIN,Inondation,2
2010,GMB,Inondation,2
2010,GNB,Inondation,1
2010,GRC,Inondation,1
2010,GRD,Sécheresse,1
2010,GTM,Inondation,1
2010,GTM,Orage,3
2010,GUY,Sécheresse,1
2010,HKG,Orage,1
2010,HND,Inondation,2
2010,HND,Orage,2
2010,HRV,Inondation,2
2010,HRV,Température extrême,1
2010,HTI,Inondation,3
2010,HTI,Orage,2
2010,HUN,Inondation,1
2010,IDN,Inondation,7
2010,IND,Inondation,8
2010,IND,Orage,7
2010,IND,Température extrême,1
2010,ISR,Incendies,1
2010,ISR,Inondation,1
2010,ITA,Inondation,1
2010,ITA,Orage,1
2010,ITA,Température extrême,1
2010,JAM,Orage,1
2010,JPN,Inondation,1
2010,JPN,Température extrême,1
2010,KAZ,Inondation,2
2010,KEN,Inondation,2
2010,KEN,Sécheresse,1
2010,KHM,Inondation,1
2010,KOR,Orage,1
2010,LBR,Inondation,1
2010,LCA,Inondation,1
2010,LCA,Orage,1
2010,LCA,Sécheresse,1
2010,LKA,Inondation,2
2010,LTU,Inondation,1
2010,LTU,Température extrême,1
2010,LUX,Orage,1
2010,MAR,Inondation,2
2010,MDA,Inondation,1
2010,MDG,Orage,1
2010,MEX,Inondation,2
2010,MEX,Orage,4
2010,MLI,Inondation,2
2010,MLI,Sécheresse,1
2010,MMR,Orage,1
2010,MNE,Inondation,2
2010,MOZ,Inondation,1
2010,MOZ,Sécheresse,1
2010,MRT,Inondation,1
2010,MRT,Sécheresse,1
2010,MWI,Inondation,1
2010,NAM,Inondation,1
2010,NER,Inondation,2
2010,NGA,Inondation,1
2010,NIC,Inondation,2
2010,NIC,Orage,2
2010,NLD,Orage,1
2010,NPL,Inondation,2
2010,OMN,Orage,1
2010,PAK,Inondation,4
2010,PAK,Orage,1
2010,PAN,Inondation,4
2010,PER,Inondation,1
2010,PER,Température extrême,1
2010,PHL,Inondation,9
2010,PHL,Orage,3
2010,POL,Inondation,2
2010,POL,Température extrême,1
2010,PRK,Inondation,2
2010,PRK,Orage,1
2010,PRT,Inondation,1
2010,PRT,Orage,1
2010,PRT,Température extrême,1
2010,PRY,Température extrême,1
2010,PSE,Inondation,1
2010,PYF,Orage,1
2010,ROU,Inondation,1
2010,ROU,Température extrême,1
2010,RUS,Incendies,2
2010,RUS,Inondation,2
2010,RUS,Sécheresse,1
2010,RUS,Température extrême,3
2010,SAU,Inondation,2
2010,SDN,Inondation,2
2010,SEN,Inondation,2
2010,SLB,Inondation,1
2010,SLB,Orage,1
2010,SLE,Inondation,1
2010,SLV,Orage,3
2010,SOM,Inondation,2
2010,SOM,Sécheresse,1
2010,SRB,Inondation,3
2010,SRB,Température extrême,2
2010,SSD,Inondation,2
2010,SVK,Inondation,2
2010,SVK,Température extrême,1
2010,TCD,Inondation,1
2010,TGO,Inondation,2
2010,THA,Inondation,1
2010,THA,Sécheresse,1
2010,TJK,Inondation,2
2010,TTO,Sécheresse,1
2010,TWN,Orage,2
2010,UGA,Sécheresse,1
2010,UKR,Inondation,1
2010,URY,Température extrême,1
2010,USA,Inondation,3
2010,USA,Orage,12
2010,VCT,Orage,1
2010,VCT,Sécheresse,1
2010,VEN,Inondation,1
2010,VEN,Orage,1
2010,VNM,Inondation,4
2010,VNM,Orage,3
2010,YEM,Inondation,2
2010,ZAF,Orage,1
2010,ZMB,Inondation,1
2010,ZWE,Inondation,1
2010,ZWE,Sécheresse,1
2011,AFG,Inondation,2
2011,AFG,Orage,1
2011,AFG,Sécheresse,1
2011,AGO,Inondation,4
2011,AUS,Incendies,1
2011,AUS,Inondation,1
2011,AUS,Orage,1
2011,BDI,Inondation,1
2011,BDI,Orage,1
2011,BEL,Inondation,1
2011,BEL,Orage,1
2011,BEN,Inondation,1
2011,BFA,Sécheresse,1
2011,BGD,Inondation,1
2011,BGD,Orage,1
2011,BGD,Température extrême,2
2011,BHS,Orage,1
2011,BOL,Inondation,1
2011,BRA,Inondation,8
2011,BWA,Inondation,1
2011,CAF,Inondation,1
2011,CAF,Orage,1
2011,CAN,Incendies,1
2011,CAN,Inondation,1
2011,CAN,Orage,2
2011,CHE,Orage,1
2011,CHL,Incendies,2
2011,CHL,Température extrême,1
2011,CHN,Inondation,5
2011,CHN,Orage,5
2011,CHN,Température extrême,1
2011,COD,Inondation,2
2011,COL,Inondation,2
2011,CRI,Inondation,1
2011,DEU,Inondation,1
2011,DMA,Orage,1
2011,DOM,Inondation,1
2011,DOM,Orage,2
2011,DZA,Inondation,1
2011,ECU,Inondation,1
2011,ESP,Inondation,1
2011,ETH,Inondation,1
2011,ETH,Sécheresse,1
2011,FRA,Inondation,1
2011,FRA,Orage,1
2011,GEO,Inondation,1
2011,GHA,Inondation,2
2011,GIN,Inondation,1
2011,GTM,Inondation,3
2011,GTM,Orage,1
2011,GTM,Température extrême,1
2011,HND,Inondation,1
2011,HTI,Inondation,2
2011,HTI,Orage,2
2011,IDN,Inondation,6
2011,IND,Inondation,7
2011,IND,Orage,3
2011,IND,Température extrême,2
2011,IRL,Inondation,1
2011,IRQ,Inondation,1
2011,ITA,Inondation,2
2011,ITA,Température extrême,1
2011,JPN,Inondation,1
2011,JPN,Orage,3
2011,JPN,Température extrême,1
2011,KAZ,Inondation,1
2011,KEN,Inondation,3
2011,KEN,Sécheresse,1
2011,KHM,Inondation,1
2011,KOR,Inondation,2
2011,LAO,Inondation,2
2011,LKA,Inondation,3
2011,LKA,Orage,1
2011,LSO,Inondation,2
2011,LSO,Sécheresse,1
2011,MDG,Orage,1
2011,MEX,Incendies,1
2011,MEX,Inondation,3
2011,MEX,Orage,5
2011,MEX,Sécheresse,1
2011,MEX,Température extrême,1
2011,MLI,Inondation,1
2011,MLI,Sécheresse,1
2011,MMR,Inondation,1
2011,MOZ,Inondation,2
2011,MOZ,Orage,1
2011,MRT,Sécheresse,1
2011,MTQ,Orage,1
2011,MWI,Inondation,3
2011,MYS,Inondation,1
2011,NAM,Inondation,1
2011,NER,Inondation,2
2011,NER,Sécheresse,1
2011,NGA,Inondation,4
2011,NGA,Orage,1
2011,NIC,Inondation,1
2011,NOR,Orage,1
2011,NPL,Inondation,2
2011,NPL,Température extrême,2
2011,OMN,Orage,1
2011,PAK,Inondation,1
2011,PAN,Inondation,2
2011,PER,Inondation,3
2011,PER,Orage,1
2011,PER,Température extrême,1
2011,PHL,Inondation,15
2011,PHL,Orage,12
2011,PNG,Orage,1
2011,POL,Température extrême,1
2011,PRI,Orage,2
2011,PRK,Inondation,2
2011,PRK,Orage,1
2011,PRY,Orage,1
2011,RUS,Inondation,2
2011,RUS,Orage,1
2011,RWA,Inondation,1
2011,SAU,Inondation,1
2011,SDN,Orage,1
2011,SDN,Sécheresse,1
2011,SEN,Inondation,1
2011,SEN,Sécheresse,1
2011,SLB,Orage,1
2011,SLE,Inondation,1
2011,SLV,Inondation,1
2011,SOM,Inondation,1
2011,SOM,Sécheresse,1
2011,THA,Inondation,2
2011,THA,Orage,1
2011,THA,Sécheresse,1
2011,TJK,Inondation,1
2011,TON,Orage,1
2011,TUR,Inondation,1
2011,TUV,Sécheresse,1
2011,TZA,Inondation,3
2011,TZA,Sécheresse,1
2011,UGA,Inondation,1
2011,UGA,Orage,1
2011,USA,Incendies,3
2011,USA,Inondation,4
2011,USA,Orage,14
2011,USA,Sécheresse,1
2011,USA,Température extrême,1
2011,VCT,Inondation,1
2011,VEN,Inondation,3
2011,VNM,Inondation,3
2011,VNM,Orage,2
2011,VUT,Orage,2
2011,ZAF,Inondation,1
2011,ZAF,Orage,2
2011,ZMB,Inondation,1
2011,ZWE,Inondation,1
2012,AFG,Inondation,6
2012,AFG,Température extrême,1
2012,AGO,Sécheresse,1
2012,ALB,Température extrême,1
2012,ARG,Inondation,1
2012,ARG,Orage,2
2012,AUS,Inondation,2
2012,AUT,Température extrême,1
2012,AZE,Température extrême,1
2012,BEL,Température extrême,1
2012,BEN,Inondation,1
2012,BFA,Inondation,1
2012,BGD,Inondation,2
2012,BGD,Orage,2
2012,BGD,Température extrême,1
2012,BGR,Inondation,1
2012,BGR,Température extrême,2
2012,BHS,Orage,1
2012,BIH,Température extrême,1
2012,BLR,Température extrême,1
2012,BOL,Inondation,1
2012,BRA,Inondation,2
2012,BRA,Sécheresse,1
2012,CAF,Orage,2
2012,CAN,Inondation,1
2012,CAN,Orage,2
2012,CHE,Température extrême,2
2012,CHL,Incendies,1
2012,CHL,Inondation,1
2012,CHN,Inondation,12
2012,CHN,Orage,8
2012,CHN,Température extrême,1
2012,CMR,Inondation,2
2012,CMR,Sécheresse,1
2012,COD,Inondation,1
2012,COG,Inondation,2
2012,COL,Inondation,3
2012,COM,Inondation,1
2012,CRI,Inondation,1
2012,CUB,Inondation,1
2012,CUB,Orage,2
2012,CZE,Température extrême,2
2012,DEU,Température extrême,2
2012,DOM,Inondation,2
2012,DOM,Orage,2
2012,DZA,Inondation,2
2012,ECU,Incendies,1
2012,ECU,Inondation,1
2012,ESP,Incendies,1
2012,ESP,Inondation,1
2012,EST,Température extrême,1
2012,FJI,Inondation,2
2012,FJI,Orage,1
2012,FRA,Température extrême,1
2012,GAB,Inondation,1
2012,GBR,Inondation,5
2012,GEO,Inondation,1
2012,GEO,Orage,1
2012,GMB,Sécheresse,1
2012,GRC,Inondation,1
2012,GRC,Température extrême,1
2012,GTM,Sécheresse,1
2012,HND,Sécheresse,1
2012,HRV,Inondation,1
2012,HRV,Température extrême,2
2012,HTI,Inondation,3
2012,HTI,Orage,2
2012,HUN,Température extrême,1
2012,IDN,Inondation,7
2012,IDN,Orage,2
2012,IND,Inondation,6
2012,IND,Orage,1
2012,IND,Température extrême,2
2012,IRN,Inondation,1
2012,IRQ,Inondation,1
2012,ITA,Inondation,1
2012,ITA,Sécheresse,1
2012,ITA,Température extrême,1
2012,JAM,Orage,1
2012,JPN,Inondation,1
2012,JPN,Orage,6
2012,KAZ,Inondation,1
2012,KAZ,Température extrême,1
2012,KEN,Inondation,1
2012,KGZ,Inondation,1
2012,KGZ,Température extrême,1
2012,KHM,Inondation,1
2012,KOR,Orage,3
2012,LKA,Inondation,1
2012,LKA,Orage,1
2012,LKA,Sécheresse,1
2012,LTU,Température extrême,2
2012,LVA,Température extrême,1
2012,MAR,Température extrême,1
2012,MDA,Sécheresse,1
2012,MDA,Température extrême,1
2012,MDG,Orage,3
2012,MEX,Orage,2
2012,MKD,Température extrême,1
2012,MMR,Inondation,1
2012,MNE,Température extrême,1
2012,MOZ,Orage,3
2012,MWI,Inondation,2
2012,MWI,Orage,1
2012,MWI,Sécheresse,1
2012,NAM,Inondation,1
2012,NER,Inondation,1
2012,NGA,Inondation,1
2012,NGA,Orage,1
2012,NIC,Inondation,1
2012,NLD,Température extrême,1
2012,NPL,Inondation,1
2012,NPL,Température extrême,1
2012,NZL,Orage,1
2012,PAK,Inondation,3
2012,PAN,Inondation,2
2012,PER,Inondation,1
2012,PER,Température extrême,1
2012,PHL,Inondation,8
2012,PHL,Orage,9
2012,PLW,Orage,1
2012,PNG,Inondation,1
2012,POL,Orage,1
2012,POL,Température extrême,3
2012,PRI,Orage,1
2012,PRK,Inondation,1
2012,PRK,Orage,1
2012,PRK,Sécheresse,1
2012,PRY,Inondation,1
2012,PRY,Orage,1
2012,PRY,Sécheresse,1
2012,PSE,Inondation,1
2012,ROU,Température extrême,1
2012,RUS,Incendies,1
2012,RUS,Inondation,4
2012,RUS,Sécheresse,1
2012,RUS,Température extrême,2
2012,RWA,Inondation,1
2012,SAU,Inondation,1
2012,SDN,Inondation,1
2012,SEN,Inondation,1
2012,SLB,Inondation,1
2012,SOM,Inondation,2
2012,SRB,Température extrême,3
2012,SSD,Inondation,2
2012,SVK,Température extrême,1
2012,SVN,Inondation,1
2012,TCD,Inondation,2
2012,TCD,Sécheresse,1
2012,THA,Inondation,1
2012,THA,Sécheresse,1
2012,TJK,Inondation,1
2012,TJK,Température extrême,1
2012,TUR,Inondation,1
2012,TWN,Inondation,1
2012,TWN,Orage,2
2012,TZA,Inondation,1
2012,UGA,Inondation,1
2012,UKR,Sécheresse,1
2012,UKR,Température extrême,2
2012,USA,Incendies,2
2012,USA,Inondation,1
2012,USA,Orage,19
2012,USA,Sécheresse,2
2012,USA,Température extrême,1
2012,VEN,Inondation,1
2012,VNM,Inondation,1
2012,VNM,Orage,3
2012,WLF,Orage,1
2012,WSM,Orage,1
2012,ZAF,Inondation,1
2012,ZAF,Orage,1
2013,AFG,Inondation,4
2013,AGO,Inondation,1
2013,ARG,Inondation,1
2013,ARG,Orage,1
2013,ARM,Orage,1
2013,ARM,Température extrême,1
2013,AUS,Incendies,2
2013,AUS,Orage,1
2013,AUT,Inondation,1
2013,BEL,Orage,2
2013,BEN,Incendies,1
2013,BEN,Inondation,1
2013,BFA,Inondation,1
2013,BGD,Orage,3
2013,BHS,Inondation,1
2013,BLR,Température extrême,1
2013,BOL,Inondation,2
2013,BOL,Sécheresse,1
2013,BOL,Température extrême,1
2013,BRA,Inondation,5
2013,BRA,Orage,1
2013,BWA,Inondation,1
2013,CAF,Inondation,1
2013,CAF,Orage,1
2013,CAN,Inondation,1
2013,CAN,Orage,1
2013,CAN,Température extrême,1
2013,CHE,Orage,2
2013,CHL,Température extrême,1
2013,CHN,Inondation,14
2013,CHN,Orage,15
2013,CHN,Sécheresse,1
2013,CHN,Température extrême,1
2013,CMR,Inondation,1
2013,COL,Inondation,1
2013,CUB,Inondation,1
2013,CZE,Inondation,1
2013,DEU,Inondation,1
2013,DEU,Orage,3
2013,DNK,Orage,2
2013,DOM,Inondation,1
2013,ECU,Inondation,1
2013,ECU,Sécheresse,1
2013,ESP,Inondation,1
2013,ESP,Orage,1
2013,ETH,Inondation,1
2013,FRA,Inondation,1
2013,FRA,Orage,2
2013,GBR,Inondation,1
2013,GBR,Orage,3
2013,GBR,Température extrême,1
2013,GEO,Inondation,2
2013,GEO,Orage,1
2013,GHA,Inondation,1
2013,GIN,Inondation,1
2013,GMB,Inondation,1
2013,HTI,Inondation,1
2013,HUN,Inondation,1
2013,HUN,Orage,1
2013,IDN,Inondation,10
2013,IND,Inondation,5
2013,IND,Orage,5
2013,IND,Température extrême,1
2013,IRQ,Inondation,1
2013,ISR,Orage,1
2013,ITA,Inondation,1
2013,JPN,Inondation,1
2013,JPN,Orage,7
2013,JPN,Température extrême,1
2013,KEN,Inondation,4
2013,KHM,Inondation,1
2013,LAO,Inondation,2
2013,LBY,Inondation,1
2013,LCA,Inondation,1
2013,LKA,Inondation,2
2013,LKA,Orage,1
2013,MDG,Orage,2
2013,MEX,Inondation,1
2013,MEX,Orage,4
2013,MHL,Sécheresse,1
2013,MKD,Inondation,1
2013,MLI,Inondation,2
2013,MMR,Inondation,1
2013,MOZ,Inondation,1
2013,MRT,Inondation,1
2013,MUS,Inondation,1
2013,MWI,Inondation,1
2013,MYS,Inondation,1
2013,NAM,Inondation,1
2013,NAM,Sécheresse,1
2013,NER,Inondation,2
2013,NGA,Inondation,1
2013,NIC,Inondation,1
2013,NLD,Orage,3
2013,NPL,Inondation,2
2013,NZL,Orage,1
2013,NZL,Sécheresse,1
2013,PAK,Inondation,2
2013,PAN,Sécheresse,1
2013,PER,Inondation,2
2013,PER,Température extrême,1
2013,PHL,Inondation,5
2013,PHL,Orage,8
2013,PLW,Orage,1
2013,PNG,Inondation,1
2013,POL,Orage,1
2013,POL,Température extrême,1
2013,PRK,Inondation,1
2013,PRT,Incendies,1
2013,PRT,Orage,2
2013,PRY,Inondation,1
2013,PRY,Orage,1
2013,PRY,Sécheresse,1
2013,PSE,Inondation,1
2013,PSE,Orage,1
2013,ROU,Inondation,1
2013,RUS,Inondation,2
2013,SAU,Inondation,2
2013,SDN,Inondation,1
2013,SEN,Inondation,1
2013,SLB,Inondation,1
2013,SLE,Incendies,1
2013,SOM,Inondation,2
2013,SOM,Orage,1
2013,SRB,Inondation,2
2013,SSD,Inondation,2
2013,SVK,Inondation,1
2013,SWE,Orage,1
2013,SYC,Orage,1
2013,THA,Inondation,3
2013,TJK,Température extrême,1
2013,TWN,Orage,3
